
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      |
| 1511.png                 | 0.7545      | 0.6057      | 0.8901      | 0.6547      |
| 1512.png                 | 0.8456      | 0.7325      | 0.7928      | 0.9059      |
| 1513.png                 | 0.9052      | 0.8269      | 0.9314      | 0.8805      |
| 1514.png                 | 0.4283      | 0.2725      | 0.9490      | 0.2766      |
| 1516.png                 | 0.8978      | 0.8145      | 0.9438      | 0.8560      |
| 1517.png                 | 0.9381      | 0.8834      | 0.9617      | 0.9156      |
| 1518.png                 | 0.9340      | 0.8761      | 0.9483      | 0.9201      |
| 1519.png                 | 0.8980      | 0.8149      | 0.8396      | 0.9651      |
| 1520.png                 | 0.8418      | 0.7268      | 0.9903      | 0.7320      |
| 1523.png                 | 0.5296      | 0.3601      | 0.8225      | 0.3905      |
| 1525.png                 | 0.5532      | 0.3823      | 0.5786      | 0.5299      |
| 1527.png                 | 0.7231      | 0.5663      | 0.8284      | 0.6416      |
| 1533.png                 | 0.7978      | 0.6637      | 0.8967      | 0.7186      |
| 1534.png                 | 0.8947      | 0.8095      | 0.8715      | 0.9192      |
| 1535.png                 | 0.9284      | 0.8664      | 0.9759      | 0.8853      |
| 1536.png                 | 0.8780      | 0.7825      | 0.8893      | 0.8669      |
| 1538.png                 | 0.4375      | 0.2800      | 0.9913      | 0.2807      |
| 1539.png                 | 0.9479      | 0.9009      | 0.9455      | 0.9502      |
| 154.png                  | 0.9340      | 0.8762      | 0.9462      | 0.9222      |
| 1540.png                 | 0.9649      | 0.9323      | 0.9567      | 0.9734      |
| 1541.png                 | 0.9614      | 0.9258      | 0.9365      | 0.9878      |
| 1542.png                 | 0.9424      | 0.8911      | 0.9309      | 0.9541      |
| 1543.png                 | 0.9289      | 0.8672      | 0.9876      | 0.8768      |
| 1545.png                 | 0.4764      | 0.3126      | 0.3142      | 0.9839      |
| 1546.png                 | 0.5395      | 0.3693      | 0.3702      | 0.9940      |
| 1547.png                 | 0.4452      | 0.2864      | 0.2870      | 0.9922      |
| 1548.png                 | 0.8734      | 0.7753      | 0.7808      | 0.9909      |
| 1549.png                 | 0.8954      | 0.8106      | 0.8236      | 0.9809      |
| 155.png                  | 0.9273      | 0.8644      | 0.9201      | 0.9345      |
| 1550.png                 | 0.9232      | 0.8574      | 0.8808      | 0.9699      |
| 1551.png                 | 0.6319      | 0.4619      | 0.4696      | 0.9659      |
| 1553.png                 | 0.8328      | 0.7135      | 0.8682      | 0.8002      |
| 1554.png                 | 0.9014      | 0.8204      | 0.8775      | 0.9266      |
| 1555.png                 | 0.8508      | 0.7403      | 0.7461      | 0.9896      |
| 1556.png                 | 0.7250      | 0.5687      | 0.6099      | 0.8939      |
| 1557.png                 | 0.8299      | 0.7092      | 0.8755      | 0.7888      |
| 1558.png                 | 0.8641      | 0.7607      | 0.8333      | 0.8972      |
| 1559.png                 | 0.9098      | 0.8346      | 0.9102      | 0.9095      |
| 1560.png                 | 0.8971      | 0.8134      | 0.9039      | 0.8904      |
| 1561.png                 | 0.9200      | 0.8519      | 0.9095      | 0.9308      |
| 1562.png                 | 0.8441      | 0.7303      | 0.8949      | 0.7988      |
| 1563.png                 | 0.5228      | 0.3539      | 1.0000      | 0.3539      |
| 1564.png                 | 0.7425      | 0.5905      | 0.9388      | 0.6141      |
| 1565.png                 | 0.7500      | 0.6000      | 0.7614      | 0.7390      |
| 1566.png                 | 0.6434      | 0.4743      | 0.5273      | 0.8251      |
| 1567.png                 | 0.7982      | 0.6641      | 0.8006      | 0.7957      |
| 1568.png                 | 0.8541      | 0.7454      | 0.8632      | 0.8452      |
| 157.png                  | 0.8971      | 0.8134      | 0.8344      | 0.9700      |
| 1571.png                 | 0.8133      | 0.6854      | 0.8826      | 0.7541      |
| 1572.png                 | 0.5386      | 0.3686      | 0.3872      | 0.8849      |
| 1577.png                 | 0.9049      | 0.8263      | 0.8438      | 0.9756      |
| 1578.png                 | 0.9126      | 0.8392      | 0.9392      | 0.8874      |
| 1579.png                 | 0.9323      | 0.8732      | 0.9615      | 0.9048      |
| 158.png                  | 0.8635      | 0.7598      | 0.7759      | 0.9735      |
| 1580.png                 | 0.5841      | 0.4126      | 0.9106      | 0.4300      |
| 1590.png                 | 0.8270      | 0.7051      | 0.7617      | 0.9047      |
| 1591.png                 | 0.7880      | 0.6501      | 0.8181      | 0.7599      |
| 1592.png                 | 0.7332      | 0.5788      | 0.5931      | 0.9600      |
| 1593.png                 | 0.7713      | 0.6278      | 0.6607      | 0.9264      |
| 1594.png                 | 0.8287      | 0.7075      | 0.9091      | 0.7613      |
| 1595.png                 | 0.7582      | 0.6105      | 0.6561      | 0.8978      |
| 1596.png                 | 0.7784      | 0.6372      | 0.9345      | 0.6670      |
| 1597.png                 | 0.7656      | 0.6202      | 0.9977      | 0.6211      |
| 1598.png                 | 0.6747      | 0.5090      | 0.9321      | 0.5286      |
| 16.png                   | 0.7672      | 0.6223      | 0.7311      | 0.8070      |
| 160.png                  | 0.8841      | 0.7923      | 0.9858      | 0.8014      |
| 1600.png                 | 0.8393      | 0.7231      | 0.9550      | 0.7486      |
| 1601.png                 | 0.9126      | 0.8393      | 0.8984      | 0.9273      |
| 1602.png                 | 0.9168      | 0.8464      | 0.9690      | 0.8699      |
| 1603.png                 | 0.9062      | 0.8285      | 0.9704      | 0.8500      |
| 1604.png                 | 0.7905      | 0.6536      | 1.0000      | 0.6536      |
| 1605.png                 | 0.4713      | 0.3083      | 0.5062      | 0.4409      |
| 1606.png                 | 0.5335      | 0.3638      | 0.7161      | 0.4252      |
| 1608.png                 | 0.8108      | 0.6817      | 0.9639      | 0.6996      |
| 1609.png                 | 0.8439      | 0.7300      | 0.8524      | 0.8356      |
| 161.png                  | 0.9412      | 0.8889      | 0.9740      | 0.9105      |
| 1610.png                 | 0.6996      | 0.5380      | 0.5477      | 0.9681      |
| 1611.png                 | 0.7731      | 0.6301      | 0.8305      | 0.7231      |
| 1612.png                 | 0.7488      | 0.5985      | 0.9776      | 0.6068      |
| 1613.png                 | 0.7635      | 0.6175      | 0.6255      | 0.9797      |
| 1614.png                 | 0.8651      | 0.7622      | 0.9509      | 0.7934      |
| 1617.png                 | 0.8990      | 0.8166      | 0.9394      | 0.8620      |
| 1618.png                 | 0.8582      | 0.7516      | 0.8286      | 0.8899      |
| 1619.png                 | 0.8783      | 0.7830      | 0.8488      | 0.9098      |
| 162.png                  | 0.9150      | 0.8434      | 0.9978      | 0.8449      |
| 1620.png                 | 0.7460      | 0.5950      | 0.7334      | 0.7591      |
| 1622.png                 | 0.8299      | 0.7093      | 0.8929      | 0.7753      |
| 1625.png                 | 0.9136      | 0.8410      | 0.9392      | 0.8894      |
| 1626.png                 | 0.8704      | 0.7706      | 0.9765      | 0.7851      |
| 1628.png                 | 0.6086      | 0.4374      | 0.8087      | 0.4880      |
| 1629.png                 | 0.9183      | 0.8489      | 0.9500      | 0.8886      |
| 1630.png                 | 0.9039      | 0.8246      | 0.9216      | 0.8869      |
| 1631.png                 | 0.9404      | 0.8875      | 0.9666      | 0.9156      |
| 1632.png                 | 0.7072      | 0.5471      | 0.9387      | 0.5673      |
| 1635.png                 | 0.9043      | 0.8253      | 0.9724      | 0.8451      |
| 1636.png                 | 0.9541      | 0.9123      | 0.9682      | 0.9405      |
| 1637.png                 | 0.9344      | 0.8769      | 0.9529      | 0.9166      |
| 1638.png                 | 0.9136      | 0.8410      | 0.8998      | 0.9279      |
| 1639.png                 | 0.9237      | 0.8582      | 0.9619      | 0.8884      |
| 164.png                  | 0.9343      | 0.8768      | 0.9484      | 0.9207      |
| 165.png                  | 0.8421      | 0.7273      | 0.7937      | 0.8968      |
| 1656.png                 | 0.3967      | 0.2474      | 0.2583      | 0.8548      |
| 1657.png                 | 0.8819      | 0.7887      | 0.8953      | 0.8689      |
| 166.png                  | 0.9438      | 0.8935      | 0.9749      | 0.9146      |
| 1665.png                 | 0.6745      | 0.5088      | 0.9417      | 0.5254      |
| 1666.png                 | 0.6803      | 0.5155      | 0.5971      | 0.7905      |
| 1667.png                 | 0.8305      | 0.7101      | 0.8558      | 0.8066      |
| 1668.png                 | 0.7645      | 0.6188      | 0.9602      | 0.6351      |
| 1669.png                 | 0.6041      | 0.4327      | 0.7020      | 0.5301      |
| 167.png                  | 0.9240      | 0.8587      | 0.9947      | 0.8627      |
| 1670.png                 | 0.5625      | 0.3913      | 0.9476      | 0.4000      |
| 1671.png                 | 0.5708      | 0.3994      | 0.8063      | 0.4418      |
| 1672.png                 | 0.7235      | 0.5668      | 0.8964      | 0.6065      |
| 1677.png                 | 0.7148      | 0.5562      | 0.9812      | 0.5622      |
| 1679.png                 | 0.7600      | 0.6129      | 0.6365      | 0.9429      |
| 168.png                  | 0.8499      | 0.7390      | 0.9843      | 0.7478      |
| 1681.png                 | 0.8883      | 0.7990      | 0.8611      | 0.9172      |
| 1685.png                 | 0.4405      | 0.2825      | 0.3353      | 0.6420      |
| 1689.png                 | 0.4970      | 0.3307      | 0.3471      | 0.8745      |
| 1691.png                 | 0.4457      | 0.2867      | 0.3057      | 0.8217      |
| 1692.png                 | 0.3525      | 0.2140      | 0.2202      | 0.8833      |
| 1693.png                 | 0.5021      | 0.3352      | 0.3408      | 0.9531      |
| 1694.png                 | 0.5765      | 0.4050      | 0.4140      | 0.9490      |
| 1697.png                 | 0.4512      | 0.2913      | 0.2986      | 0.9225      |
| 1699.png                 | 0.9085      | 0.8323      | 0.9289      | 0.8889      |
| 17.png                   | 0.7450      | 0.5937      | 0.9704      | 0.6046      |
| 1700.png                 | 0.8194      | 0.6940      | 0.7507      | 0.9019      |
| 1701.png                 | 0.8798      | 0.7853      | 0.8482      | 0.9137      |
| 1702.png                 | 0.8723      | 0.7736      | 0.8408      | 0.9063      |
| 1705.png                 | 0.8079      | 0.6778      | 0.7823      | 0.8353      |
| 1706.png                 | 0.8884      | 0.7992      | 0.8929      | 0.8839      |
| 1707.png                 | 0.7776      | 0.6361      | 0.6751      | 0.9167      |
| 1708.png                 | 0.6587      | 0.4910      | 0.5239      | 0.8868      |
| 1713.png                 | 0.4949      | 0.3289      | 0.9932      | 0.3296      |
| 1715.png                 | 0.9001      | 0.8183      | 0.9288      | 0.8730      |
| 172.png                  | 0.9582      | 0.9197      | 0.9679      | 0.9487      |
| 1722.png                 | 0.8817      | 0.7884      | 0.8472      | 0.9191      |
| 1723.png                 | 0.8748      | 0.7775      | 0.9459      | 0.8137      |
| 1724.png                 | 0.8027      | 0.6704      | 0.9561      | 0.6917      |
| 1726.png                 | 0.9018      | 0.8212      | 0.9056      | 0.8981      |
| 1727.png                 | 0.9665      | 0.9353      | 0.9726      | 0.9606      |
| 1728.png                 | 0.9470      | 0.8993      | 0.9522      | 0.9418      |
| 1729.png                 | 0.8131      | 0.6851      | 0.7086      | 0.9539      |
| 173.png                  | 0.9477      | 0.9005      | 0.9608      | 0.9349      |
| 1730.png                 | 0.8892      | 0.8005      | 0.8184      | 0.9733      |
| 1731.png                 | 0.9487      | 0.9024      | 0.9429      | 0.9546      |
| 1732.png                 | 0.7964      | 0.6616      | 0.6701      | 0.9812      |
| 1733.png                 | 0.8999      | 0.8180      | 0.9692      | 0.8398      |
| 1741.png                 | 0.6382      | 0.4686      | 0.6481      | 0.6286      |
| 1743.png                 | 0.5062      | 0.3388      | 0.3445      | 0.9536      |
| 1745.png                 | 0.5175      | 0.3491      | 0.3546      | 0.9575      |
| 1746.png                 | 0.5633      | 0.3921      | 0.4078      | 0.9103      |
| 1747.png                 | 0.4986      | 0.3321      | 0.4515      | 0.5567      |
| 1748.png                 | 0.7946      | 0.6592      | 0.7124      | 0.8983      |
| 1749.png                 | 0.8404      | 0.7248      | 0.7894      | 0.8986      |
| 175.png                  | 0.8988      | 0.8161      | 0.9781      | 0.8313      |
| 1750.png                 | 0.9166      | 0.8461      | 0.9391      | 0.8952      |
| 1751.png                 | 0.9144      | 0.8424      | 0.9896      | 0.8499      |
| 1752.png                 | 0.8365      | 0.7190      | 0.9526      | 0.7457      |
| 1753.png                 | 0.8462      | 0.7333      | 0.9612      | 0.7557      |
| 1759.png                 | 0.3635      | 0.2221      | 0.2313      | 0.8481      |
| 176.png                  | 0.9141      | 0.8417      | 0.9951      | 0.8453      |
| 1760.png                 | 0.7990      | 0.6653      | 0.7662      | 0.8347      |
| 1761.png                 | 0.4831      | 0.3185      | 0.3497      | 0.7811      |
| 1762.png                 | 0.5049      | 0.3377      | 0.3525      | 0.8900      |
| 1764.png                 | 0.6206      | 0.4500      | 0.4623      | 0.9439      |
| 1766.png                 | 0.6282      | 0.4579      | 0.4927      | 0.8665      |
| 1767.png                 | 0.7130      | 0.5539      | 0.5816      | 0.9210      |
| 177.png                  | 0.9333      | 0.8750      | 0.9995      | 0.8754      |
| 1771.png                 | 0.9267      | 0.8635      | 0.9168      | 0.9369      |
| 178.png                  | 0.9204      | 0.8525      | 0.9984      | 0.8537      |
| 1781.png                 | 0.7746      | 0.6321      | 0.7162      | 0.8434      |
| 1782.png                 | 0.5194      | 0.3508      | 0.3854      | 0.7963      |
| 1786.png                 | 0.8659      | 0.7636      | 0.9724      | 0.7805      |
| 1787.png                 | 0.8603      | 0.7549      | 0.9747      | 0.7700      |
| 1788.png                 | 0.9017      | 0.8210      | 0.9852      | 0.8313      |
| 1789.png                 | 0.7728      | 0.6297      | 0.9326      | 0.6598      |
| 1790.png                 | 0.8641      | 0.7607      | 0.9978      | 0.7620      |
| 1791.png                 | 0.3918      | 0.2437      | 0.2557      | 0.8376      |
| 1793.png                 | 0.4167      | 0.2632      | 1.0000      | 0.2632      |
| 1795.png                 | 0.5268      | 0.3576      | 0.8916      | 0.3738      |
| 1796.png                 | 0.9004      | 0.8188      | 0.9044      | 0.8963      |
| 1797.png                 | 0.9233      | 0.8575      | 0.8967      | 0.9515      |
| 1798.png                 | 0.9229      | 0.8569      | 0.9255      | 0.9204      |
| 1799.png                 | 0.6148      | 0.4438      | 0.8679      | 0.4760      |
| 18.png                   | 0.8521      | 0.7424      | 1.0000      | 0.7424      |
| 180.png                  | 0.9238      | 0.8585      | 1.0000      | 0.8585      |
| 1800.png                 | 0.6969      | 0.5348      | 0.9644      | 0.5455      |
| 1801.png                 | 0.4525      | 0.2924      | 0.3347      | 0.6982      |
| 1802.png                 | 0.7629      | 0.6167      | 0.8272      | 0.7080      |
| 1805.png                 | 0.5864      | 0.4148      | 0.5631      | 0.6117      |
| 1808.png                 | 0.7263      | 0.5702      | 0.6016      | 0.9161      |
| 181.png                  | 0.9590      | 0.9212      | 0.9986      | 0.9224      |
| 182.png                  | 0.9265      | 0.8631      | 0.9973      | 0.8651      |
| 1820.png                 | 0.8426      | 0.7280      | 0.7918      | 0.9004      |
| 1822.png                 | 0.5894      | 0.4179      | 0.4345      | 0.9161      |
| 1825.png                 | 0.9351      | 0.8781      | 0.8960      | 0.9778      |
| 1826.png                 | 0.8090      | 0.6793      | 0.8970      | 0.7367      |
| 1827.png                 | 0.9129      | 0.8397      | 0.9736      | 0.8593      |
| 1828.png                 | 0.7825      | 0.6427      | 0.6846      | 0.9132      |
| 1829.png                 | 0.6270      | 0.4567      | 0.9754      | 0.4620      |
| 183.png                  | 0.9168      | 0.8464      | 0.9788      | 0.8622      |
| 1830.png                 | 0.7865      | 0.6481      | 0.7208      | 0.8654      |
| 1831.png                 | 0.7926      | 0.6565      | 0.6993      | 0.9146      |
| 1832.png                 | 0.8101      | 0.6808      | 0.7371      | 0.8991      |
| 1833.png                 | 0.8098      | 0.6803      | 0.7711      | 0.8525      |
| 1834.png                 | 0.7431      | 0.5912      | 0.6546      | 0.8593      |
| 1835.png                 | 0.5248      | 0.3558      | 0.3705      | 0.8994      |
| 1836.png                 | 0.9446      | 0.8949      | 0.9154      | 0.9756      |
| 1837.png                 | 0.9407      | 0.8881      | 0.9594      | 0.9228      |
| 1838.png                 | 0.9566      | 0.9167      | 0.9631      | 0.9501      |
| 1839.png                 | 0.9520      | 0.9084      | 0.9555      | 0.9484      |
| 184.png                  | 0.4875      | 0.3223      | 0.3495      | 0.8058      |
| 1840.png                 | 0.8337      | 0.7148      | 0.7899      | 0.8826      |
| 185.png                  | 0.7225      | 0.5655      | 0.6388      | 0.8314      |
| 1896.png                 | 0.5533      | 0.3825      | 0.9994      | 0.3826      |
| 1897.png                 | 0.5637      | 0.3924      | 0.5800      | 0.5482      |
| 19.png                   | 0.6820      | 0.5174      | 0.9981      | 0.5179      |
| 192.png                  | 0.9124      | 0.8389      | 0.8891      | 0.9370      |
| 193.png                  | 0.9125      | 0.8392      | 0.8583      | 0.9741      |
| 194.png                  | 0.9754      | 0.9519      | 0.9630      | 0.9881      |
| 195.png                  | 0.9689      | 0.9397      | 0.9825      | 0.9557      |
| 1950.png                 | 0.8586      | 0.7522      | 0.8574      | 0.8598      |
| 1956.png                 | 0.8366      | 0.7192      | 0.9996      | 0.7194      |
| 1957.png                 | 0.5563      | 0.3853      | 0.9981      | 0.3856      |
| 1958.png                 | 0.7488      | 0.5985      | 0.9976      | 0.5993      |
| 196.png                  | 0.9500      | 0.9048      | 0.9547      | 0.9454      |
| 1967.png                 | 0.6751      | 0.5096      | 0.9982      | 0.5100      |
| 2.png                    | 0.8907      | 0.8029      | 0.9642      | 0.8276      |
| 20.png                   | 0.8411      | 0.7258      | 0.9888      | 0.7318      |
| 201.png                  | 0.8977      | 0.8144      | 0.8310      | 0.9760      |
| 202.png                  | 0.9164      | 0.8456      | 0.8653      | 0.9738      |
| 21.png                   | 0.9562      | 0.9161      | 0.9824      | 0.9314      |
| 2102.png                 | 0.4035      | 0.2527      | 1.0000      | 0.2527      |
| 211.png                  | 0.8332      | 0.7141      | 0.9887      | 0.7199      |
| 212.png                  | 0.8539      | 0.7451      | 0.9895      | 0.7510      |
| 213.png                  | 0.9148      | 0.8429      | 0.9557      | 0.8772      |
| 214.png                  | 0.8710      | 0.7714      | 0.9335      | 0.8163      |
| 215.png                  | 0.7607      | 0.6138      | 0.8403      | 0.6948      |
| 216.png                  | 0.5752      | 0.4037      | 0.9749      | 0.4080      |
| 217.png                  | 0.4832      | 0.3186      | 0.9709      | 0.3217      |
| 218.png                  | 0.7885      | 0.6509      | 0.7988      | 0.7786      |
| 2188.png                 | 0.3701      | 0.2271      | 0.9993      | 0.2271      |
| 219.png                  | 0.7361      | 0.5824      | 0.6626      | 0.8279      |
| 2190.png                 | 0.8048      | 0.6733      | 0.9987      | 0.6739      |
| 2192.png                 | 0.9141      | 0.8418      | 0.9899      | 0.8491      |
| 2199.png                 | 0.9022      | 0.8218      | 0.9808      | 0.8352      |
| 22.png                   | 0.9472      | 0.8996      | 0.9632      | 0.9317      |
| 220.png                  | 0.5474      | 0.3769      | 0.4156      | 0.8018      |
| 2200.png                 | 0.8149      | 0.6876      | 0.9815      | 0.6966      |
| 221.png                  | 0.8181      | 0.6922      | 0.9927      | 0.6958      |
| 222.png                  | 0.9217      | 0.8548      | 0.9982      | 0.8561      |
| 223.png                  | 0.9540      | 0.9121      | 0.9991      | 0.9129      |
| 224.png                  | 0.9057      | 0.8276      | 0.9981      | 0.8289      |
| 2244.png                 | 0.7365      | 0.5829      | 0.9972      | 0.5838      |
| 225.png                  | 0.9190      | 0.8502      | 0.9984      | 0.8514      |
| 2257.png                 | 0.4747      | 0.3112      | 0.9955      | 0.3116      |
| 2259.png                 | 0.4746      | 0.3112      | 1.0000      | 0.3112      |
| 226.png                  | 0.8656      | 0.7631      | 0.9937      | 0.7668      |
| 227.png                  | 0.7812      | 0.6410      | 0.7992      | 0.7641      |
| 228.png                  | 0.7411      | 0.5886      | 0.9992      | 0.5889      |
| 229.png                  | 0.7969      | 0.6624      | 0.9937      | 0.6651      |
| 23.png                   | 0.9549      | 0.9136      | 0.9926      | 0.9198      |
| 230.png                  | 0.7748      | 0.6324      | 0.9927      | 0.6353      |
| 2307.png                 | 0.8418      | 0.7268      | 0.9701      | 0.7435      |
| 2308.png                 | 0.6258      | 0.4554      | 0.5855      | 0.6720      |
| 2312.png                 | 0.5405      | 0.3703      | 1.0000      | 0.3703      |
| 2313.png                 | 0.6522      | 0.4839      | 1.0000      | 0.4839      |
| 2314.png                 | 0.7843      | 0.6452      | 1.0000      | 0.6452      |
| 2315.png                 | 0.7994      | 0.6658      | 1.0000      | 0.6658      |
| 2316.png                 | 0.5388      | 0.3687      | 1.0000      | 0.3687      |
| 2318.png                 | 0.4771      | 0.3132      | 0.9348      | 0.3202      |
| 233.png                  | 0.9448      | 0.8953      | 0.9597      | 0.9303      |
| 234.png                  | 0.9595      | 0.9222      | 0.9860      | 0.9344      |
| 235.png                  | 0.9603      | 0.9237      | 0.9899      | 0.9325      |
| 236.png                  | 0.7064      | 0.5461      | 0.9767      | 0.5533      |
| 237.png                  | 0.8411      | 0.7257      | 0.9921      | 0.7299      |
| 2371.png                 | 0.3651      | 0.2233      | 0.2233      | 1.0000      |
| 2379.png                 | 0.3422      | 0.2064      | 0.2242      | 0.7224      |
| 238.png                  | 0.7844      | 0.6453      | 0.9865      | 0.6511      |
| 2381.png                 | 0.3812      | 0.2354      | 0.2376      | 0.9634      |
| 239.png                  | 0.8697      | 0.7695      | 0.9557      | 0.7979      |
| 24.png                   | 0.5295      | 0.3601      | 0.7402      | 0.4122      |
| 2411.png                 | 0.5260      | 0.3569      | 1.0000      | 0.3569      |
| 2412.png                 | 0.6077      | 0.4365      | 1.0000      | 0.4365      |
| 242.png                  | 0.8647      | 0.7616      | 0.8050      | 0.9339      |
| 2427.png                 | 0.5771      | 0.4056      | 1.0000      | 0.4056      |
| 2428.png                 | 0.6030      | 0.4316      | 1.0000      | 0.4316      |
| 243.png                  | 0.9485      | 0.9020      | 0.9837      | 0.9157      |
| 2431.png                 | 0.4134      | 0.2606      | 0.9986      | 0.2607      |
| 2432.png                 | 0.3785      | 0.2334      | 1.0000      | 0.2334      |
| 2438.png                 | 0.4360      | 0.2788      | 0.2874      | 0.9027      |
| 244.png                  | 0.9022      | 0.8218      | 0.9978      | 0.8233      |
| 2446.png                 | 0.4212      | 0.2668      | 0.2693      | 0.9654      |
| 2447.png                 | 0.6376      | 0.4680      | 1.0000      | 0.4680      |
| 2448.png                 | 0.7305      | 0.5754      | 1.0000      | 0.5754      |
| 2449.png                 | 0.4354      | 0.2783      | 1.0000      | 0.2783      |
| 245.png                  | 0.7555      | 0.6071      | 0.9959      | 0.6086      |
| 2456.png                 | 0.3885      | 0.2411      | 0.2412      | 0.9982      |
| 2457.png                 | 0.3782      | 0.2332      | 0.2332      | 0.9998      |
| 246.png                  | 0.7597      | 0.6125      | 0.7162      | 0.8088      |
| 247.png                  | 0.8987      | 0.8161      | 0.9757      | 0.8330      |
| 2477.png                 | 0.5870      | 0.4154      | 1.0000      | 0.4154      |
| 2482.png                 | 0.5177      | 0.3493      | 0.9975      | 0.3496      |
| 2483.png                 | 0.5215      | 0.3527      | 1.0000      | 0.3527      |
| 25.png                   | 0.6451      | 0.4761      | 0.5993      | 0.6985      |
| 250.png                  | 0.8986      | 0.8159      | 0.9657      | 0.8402      |
| 251.png                  | 0.9033      | 0.8236      | 0.9622      | 0.8511      |
| 253.png                  | 0.7819      | 0.6418      | 0.9679      | 0.6558      |
| 254.png                  | 0.8149      | 0.6877      | 1.0000      | 0.6877      |
| 2542.png                 | 0.8182      | 0.6923      | 0.9902      | 0.6971      |
| 2544.png                 | 0.9154      | 0.8439      | 0.9942      | 0.8481      |
| 2545.png                 | 0.8612      | 0.7562      | 0.9265      | 0.8045      |
| 255.png                  | 0.7591      | 0.6118      | 1.0000      | 0.6118      |
| 256.png                  | 0.9193      | 0.8506      | 0.9902      | 0.8578      |
| 2562.png                 | 0.4862      | 0.3212      | 0.9857      | 0.3227      |
| 2564.png                 | 0.3728      | 0.2291      | 0.2291      | 1.0000      |
| 2565.png                 | 0.3650      | 0.2233      | 0.2233      | 1.0000      |
| 257.png                  | 0.9213      | 0.8540      | 0.9935      | 0.8588      |
| 258.png                  | 0.9190      | 0.8501      | 0.9966      | 0.8525      |
| 259.png                  | 0.8420      | 0.7271      | 1.0000      | 0.7271      |
| 260.png                  | 0.7465      | 0.5956      | 1.0000      | 0.5956      |
| 2606.png                 | 0.3693      | 0.2265      | 0.2314      | 0.9139      |
| 261.png                  | 0.8328      | 0.7135      | 0.9825      | 0.7228      |
| 262.png                  | 0.8099      | 0.6805      | 0.9675      | 0.6964      |
| 263.png                  | 0.8233      | 0.6996      | 0.9931      | 0.7031      |
| 264.png                  | 0.8039      | 0.6721      | 0.9993      | 0.6724      |
| 265.png                  | 0.7911      | 0.6544      | 1.0000      | 0.6544      |
| 2654.png                 | 0.4948      | 0.3287      | 1.0000      | 0.3287      |
| 266.png                  | 0.9377      | 0.8828      | 0.9793      | 0.8996      |
| 267.png                  | 0.7800      | 0.6394      | 0.9973      | 0.6405      |
| 2703.png                 | 0.4344      | 0.2775      | 0.9917      | 0.2781      |
| 2718.png                 | 0.4220      | 0.2675      | 0.8942      | 0.2762      |
| 2724.png                 | 0.5464      | 0.3759      | 1.0000      | 0.3759      |
| 2725.png                 | 0.8144      | 0.6869      | 0.9849      | 0.6942      |
| 2726.png                 | 0.8340      | 0.7153      | 1.0000      | 0.7153      |
| 2728.png                 | 0.9123      | 0.8388      | 0.9949      | 0.8424      |
| 2729.png                 | 0.8753      | 0.7782      | 0.9988      | 0.7789      |
| 2764.png                 | 0.3581      | 0.2181      | 0.2181      | 1.0000      |
| 2770.png                 | 0.6337      | 0.4638      | 0.9604      | 0.4729      |
| 2771.png                 | 0.3371      | 0.2028      | 0.9371      | 0.2056      |
| 2789.png                 | 0.3769      | 0.2322      | 1.0000      | 0.2322      |
| 2790.png                 | 0.4101      | 0.2579      | 1.0000      | 0.2579      |
| 2791.png                 | 0.3951      | 0.2462      | 0.9948      | 0.2465      |
| 2792.png                 | 0.7273      | 0.5715      | 0.9576      | 0.5863      |
| 2793.png                 | 0.4881      | 0.3228      | 1.0000      | 0.3228      |
| 2795.png                 | 0.3620      | 0.2210      | 0.2210      | 0.9997      |
| 2796.png                 | 0.3651      | 0.2233      | 0.2233      | 1.0000      |
| 28.png                   | 0.8343      | 0.7157      | 0.9928      | 0.7194      |
| 281.png                  | 0.7503      | 0.6004      | 1.0000      | 0.6004      |
| 2812.png                 | 0.3550      | 0.2158      | 1.0000      | 0.2158      |
| 2826.png                 | 0.5963      | 0.4248      | 1.0000      | 0.4248      |
| 2829.png                 | 0.8267      | 0.7046      | 1.0000      | 0.7046      |
| 2831.png                 | 0.4601      | 0.2988      | 0.3138      | 0.8622      |
| 2833.png                 | 0.5460      | 0.3755      | 1.0000      | 0.3755      |
| 2843.png                 | 0.5253      | 0.3562      | 0.9289      | 0.3662      |
| 2844.png                 | 0.8733      | 0.7751      | 0.9868      | 0.7832      |
| 2845.png                 | 0.6077      | 0.4365      | 0.5488      | 0.6808      |
| 2870.png                 | 0.7232      | 0.5664      | 0.5891      | 0.9363      |
| 2871.png                 | 0.5975      | 0.4261      | 0.7822      | 0.4834      |
| 2883.png                 | 0.6215      | 0.4509      | 0.9655      | 0.4583      |
| 2884.png                 | 0.4204      | 0.2661      | 0.9587      | 0.2692      |
| 2895.png                 | 0.9091      | 0.8333      | 0.9381      | 0.8818      |
| 2896.png                 | 0.9366      | 0.8808      | 0.9292      | 0.9442      |
| 2897.png                 | 0.9143      | 0.8422      | 0.9575      | 0.8749      |
| 2898.png                 | 0.5039      | 0.3368      | 0.9956      | 0.3373      |
| 29.png                   | 0.9321      | 0.8729      | 0.9945      | 0.8771      |
| 2900.png                 | 0.9153      | 0.8439      | 0.9324      | 0.8989      |
| 2901.png                 | 0.9472      | 0.8997      | 0.9956      | 0.9033      |
