
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1500.png                 | 0.5181      | 0.3496      | 0.3544      | 0.9626      | 
| 1501.png                 | 0.9022      | 0.8218      | 0.8535      | 0.9567      | 
| 1503.png                 | 0.7485      | 0.5981      | 0.6090      | 0.9709      | 
| 1506.png                 | 0.5321      | 0.3625      | 0.3728      | 0.9294      | 
| 1507.png                 | 0.8741      | 0.7763      | 0.8270      | 0.9268      | 
| 1508.png                 | 0.9026      | 0.8225      | 0.8483      | 0.9645      | 
| 1509.png                 | 0.9308      | 0.8705      | 0.9112      | 0.9512      | 
| 1510.png                 | 0.5196      | 0.3510      | 0.3750      | 0.8461      | 
| 1511.png                 | 0.5873      | 0.4158      | 0.5115      | 0.6896      | 
| 1512.png                 | 0.7740      | 0.6313      | 0.6548      | 0.9462      | 
| 1513.png                 | 0.8978      | 0.8145      | 0.8659      | 0.9321      | 
| 1514.png                 | 0.4279      | 0.2722      | 0.9453      | 0.2766      | 
| 1516.png                 | 0.8986      | 0.8159      | 0.9306      | 0.8688      | 
| 1517.png                 | 0.9495      | 0.9039      | 0.9590      | 0.9402      | 
| 1518.png                 | 0.9455      | 0.8966      | 0.9296      | 0.9619      | 
| 1519.png                 | 0.8630      | 0.7590      | 0.7764      | 0.9712      | 
| 1520.png                 | 0.8452      | 0.7319      | 0.9903      | 0.7372      | 
| 1523.png                 | 0.5667      | 0.3954      | 0.8097      | 0.4360      | 
| 1525.png                 | 0.5759      | 0.4044      | 0.5800      | 0.5720      | 
| 1527.png                 | 0.8624      | 0.7581      | 0.8142      | 0.9168      | 
| 1533.png                 | 0.7920      | 0.6557      | 0.8253      | 0.7614      | 
| 1534.png                 | 0.8806      | 0.7866      | 0.8188      | 0.9525      | 
| 1535.png                 | 0.9395      | 0.8860      | 0.9346      | 0.9445      | 
| 1536.png                 | 0.8800      | 0.7857      | 0.8555      | 0.9059      | 
| 1538.png                 | 0.4450      | 0.2862      | 0.9915      | 0.2869      | 
| 1539.png                 | 0.9486      | 0.9021      | 0.9433      | 0.9539      | 
| 154.png                  | 0.9396      | 0.8860      | 0.9426      | 0.9366      | 
| 1540.png                 | 0.9650      | 0.9323      | 0.9494      | 0.9810      | 
| 1541.png                 | 0.9597      | 0.9226      | 0.9295      | 0.9920      | 
| 1542.png                 | 0.9378      | 0.8829      | 0.9054      | 0.9726      | 
| 1543.png                 | 0.9301      | 0.8693      | 0.9852      | 0.8808      | 
| 1545.png                 | 0.3112      | 0.1843      | 0.1847      | 0.9859      | 
| 1546.png                 | 0.3870      | 0.2399      | 0.2402      | 0.9950      | 
| 1547.png                 | 0.3005      | 0.1768      | 0.1770      | 0.9943      | 
| 1548.png                 | 0.8626      | 0.7583      | 0.7626      | 0.9926      | 
| 1549.png                 | 0.8710      | 0.7715      | 0.7769      | 0.9911      | 
| 155.png                  | 0.9264      | 0.8629      | 0.9177      | 0.9353      | 
| 1550.png                 | 0.9260      | 0.8621      | 0.8665      | 0.9941      | 
| 1551.png                 | 0.6128      | 0.4417      | 0.4474      | 0.9722      | 
| 1553.png                 | 0.7987      | 0.6648      | 0.7917      | 0.8057      | 
| 1554.png                 | 0.8862      | 0.7957      | 0.8434      | 0.9336      | 
| 1555.png                 | 0.7308      | 0.5758      | 0.5785      | 0.9919      | 
| 1556.png                 | 0.6306      | 0.4605      | 0.4775      | 0.9285      | 
| 1557.png                 | 0.8567      | 0.7493      | 0.8653      | 0.8482      | 
| 1558.png                 | 0.8612      | 0.7563      | 0.8265      | 0.8991      | 
| 1559.png                 | 0.9152      | 0.8436      | 0.9031      | 0.9276      | 
| 1560.png                 | 0.8615      | 0.7567      | 0.8080      | 0.9227      | 
| 1561.png                 | 0.9255      | 0.8613      | 0.8922      | 0.9613      | 
| 1562.png                 | 0.8450      | 0.7316      | 0.8351      | 0.8551      | 
| 1563.png                 | 0.5701      | 0.3987      | 0.9751      | 0.4028      | 
| 1564.png                 | 0.7649      | 0.6193      | 0.9279      | 0.6506      | 
| 1565.png                 | 0.7521      | 0.6027      | 0.6987      | 0.8143      | 
| 1566.png                 | 0.6209      | 0.4502      | 0.4733      | 0.9022      | 
| 1567.png                 | 0.8060      | 0.6750      | 0.7895      | 0.8232      | 
| 1568.png                 | 0.6924      | 0.5295      | 0.5698      | 0.8821      | 
| 157.png                  | 0.8955      | 0.8108      | 0.8301      | 0.9721      | 
| 1571.png                 | 0.8257      | 0.7031      | 0.8369      | 0.8148      | 
| 1572.png                 | 0.4004      | 0.2503      | 0.2582      | 0.8909      | 
| 1577.png                 | 0.9049      | 0.8264      | 0.8384      | 0.9830      | 
| 1578.png                 | 0.9089      | 0.8331      | 0.9214      | 0.8968      | 
| 1579.png                 | 0.9332      | 0.8749      | 0.9576      | 0.9101      | 
| 158.png                  | 0.8621      | 0.7576      | 0.7728      | 0.9747      | 
| 1580.png                 | 0.6534      | 0.4852      | 0.8998      | 0.5129      | 
| 1590.png                 | 0.8175      | 0.6913      | 0.7213      | 0.9432      | 
| 1591.png                 | 0.7976      | 0.6634      | 0.7962      | 0.7991      | 
| 1592.png                 | 0.7248      | 0.5683      | 0.5708      | 0.9924      | 
| 1593.png                 | 0.7535      | 0.6046      | 0.6282      | 0.9413      | 
| 1594.png                 | 0.8356      | 0.7176      | 0.9082      | 0.7737      | 
| 1595.png                 | 0.7529      | 0.6037      | 0.6419      | 0.9102      | 
| 1596.png                 | 0.7798      | 0.6390      | 0.8966      | 0.6899      | 
| 1597.png                 | 0.8199      | 0.6948      | 0.9949      | 0.6973      | 
| 1598.png                 | 0.6942      | 0.5316      | 0.8923      | 0.5681      | 
| 16.png                   | 0.7697      | 0.6257      | 0.6949      | 0.8626      | 
| 160.png                  | 0.8903      | 0.8023      | 0.9851      | 0.8122      | 
| 1600.png                 | 0.8416      | 0.7265      | 0.9404      | 0.7616      | 
| 1601.png                 | 0.8940      | 0.8084      | 0.8541      | 0.9379      | 
| 1602.png                 | 0.9154      | 0.8439      | 0.9613      | 0.8736      | 
| 1603.png                 | 0.9065      | 0.8289      | 0.9125      | 0.9005      | 
| 1604.png                 | 0.8035      | 0.6716      | 1.0000      | 0.6716      | 
| 1605.png                 | 0.4434      | 0.2848      | 0.4069      | 0.4869      | 
| 1606.png                 | 0.5290      | 0.3596      | 0.6461      | 0.4478      | 
| 1608.png                 | 0.8184      | 0.6926      | 0.9538      | 0.7166      | 
| 1609.png                 | 0.8282      | 0.7068      | 0.7925      | 0.8673      | 
| 161.png                  | 0.9446      | 0.8951      | 0.9676      | 0.9227      | 
| 1610.png                 | 0.6152      | 0.4443      | 0.4504      | 0.9706      | 
| 1611.png                 | 0.8882      | 0.7990      | 0.8158      | 0.9748      | 
| 1612.png                 | 0.9088      | 0.8329      | 0.8639      | 0.9586      | 
| 1613.png                 | 0.7440      | 0.5924      | 0.5924      | 1.0000      | 
| 1614.png                 | 0.8672      | 0.7656      | 0.9480      | 0.7991      | 
| 1617.png                 | 0.7845      | 0.6454      | 0.7152      | 0.8687      | 
| 1618.png                 | 0.8496      | 0.7385      | 0.8027      | 0.9024      | 
| 1619.png                 | 0.8413      | 0.7260      | 0.7778      | 0.9161      | 
| 162.png                  | 0.8796      | 0.7851      | 0.8971      | 0.8628      | 
| 1620.png                 | 0.7380      | 0.5848      | 0.6994      | 0.7810      | 
| 1622.png                 | 0.8150      | 0.6878      | 0.8564      | 0.7775      | 
| 1625.png                 | 0.9272      | 0.8643      | 0.9333      | 0.9212      | 
| 1626.png                 | 0.8885      | 0.7993      | 0.9732      | 0.8173      | 
| 1628.png                 | 0.6051      | 0.4337      | 0.7831      | 0.4930      | 
| 1629.png                 | 0.9184      | 0.8490      | 0.9492      | 0.8894      | 
| 1630.png                 | 0.9030      | 0.8232      | 0.9176      | 0.8889      | 
| 1631.png                 | 0.9428      | 0.8918      | 0.9649      | 0.9217      | 
| 1632.png                 | 0.7057      | 0.5452      | 0.9279      | 0.5693      | 
| 1635.png                 | 0.9066      | 0.8292      | 0.9721      | 0.8494      | 
| 1636.png                 | 0.9389      | 0.8848      | 0.9248      | 0.9534      | 
| 1637.png                 | 0.9263      | 0.8627      | 0.9033      | 0.9505      | 
| 1638.png                 | 0.8895      | 0.8010      | 0.8422      | 0.9424      | 
| 1639.png                 | 0.8767      | 0.7804      | 0.8536      | 0.9010      | 
| 164.png                  | 0.9327      | 0.8740      | 0.9426      | 0.9231      | 
| 165.png                  | 0.8392      | 0.7230      | 0.7880      | 0.8975      | 
| 1656.png                 | 0.3922      | 0.2439      | 0.2532      | 0.8697      | 
| 1657.png                 | 0.0207      | 0.0104      | 0.0105      | 0.9328      | 
| 166.png                  | 0.9452      | 0.8961      | 0.9745      | 0.9177      | 
| 1665.png                 | 0.6790      | 0.5140      | 0.6441      | 0.7178      | 
| 1666.png                 | 0.6892      | 0.5258      | 0.5477      | 0.9295      | 
| 1667.png                 | 0.8778      | 0.7822      | 0.7993      | 0.9733      | 
| 1668.png                 | 0.7808      | 0.6404      | 0.8859      | 0.6980      | 
| 1669.png                 | 0.6085      | 0.4373      | 0.6208      | 0.5967      | 
| 167.png                  | 0.9254      | 0.8612      | 0.9947      | 0.8652      | 
| 1670.png                 | 0.4349      | 0.2778      | 0.3444      | 0.5897      | 
| 1671.png                 | 0.4879      | 0.3226      | 0.3721      | 0.7082      | 
| 1672.png                 | 0.7500      | 0.6000      | 0.8498      | 0.6712      | 
| 1677.png                 | 0.8110      | 0.6821      | 0.8853      | 0.7483      | 
| 1679.png                 | 0.5595      | 0.3884      | 0.3966      | 0.9491      | 
| 168.png                  | 0.8620      | 0.7575      | 0.9840      | 0.7670      | 
| 1681.png                 | 0.7133      | 0.5543      | 0.5785      | 0.9300      | 
| 1685.png                 | 0.4303      | 0.2741      | 0.3092      | 0.7076      | 
| 1689.png                 | 0.4702      | 0.3074      | 0.3215      | 0.8749      | 
| 1691.png                 | 0.4250      | 0.2698      | 0.2845      | 0.8396      | 
| 1692.png                 | 0.3405      | 0.2052      | 0.2106      | 0.8890      | 
| 1693.png                 | 0.4576      | 0.2967      | 0.3005      | 0.9587      | 
| 1694.png                 | 0.5706      | 0.3991      | 0.4060      | 0.9593      | 
| 1697.png                 | 0.0301      | 0.0153      | 0.0153      | 0.9225      | 
| 1699.png                 | 0.8983      | 0.8154      | 0.9055      | 0.8912      | 
| 17.png                   | 0.7505      | 0.6007      | 0.9602      | 0.6160      | 
| 1700.png                 | 0.8398      | 0.7239      | 0.7444      | 0.9634      | 
| 1701.png                 | 0.8776      | 0.7818      | 0.8300      | 0.9310      | 
| 1702.png                 | 0.8548      | 0.7464      | 0.8006      | 0.9168      | 
| 1705.png                 | 0.7798      | 0.6390      | 0.7291      | 0.8380      | 
| 1706.png                 | 0.7842      | 0.6450      | 0.7033      | 0.8862      | 
| 1707.png                 | 0.7350      | 0.5811      | 0.6117      | 0.9207      | 
| 1708.png                 | 0.5778      | 0.4063      | 0.4253      | 0.9007      | 
| 1713.png                 | 0.5205      | 0.3518      | 0.9937      | 0.3526      | 
| 1715.png                 | 0.8993      | 0.8170      | 0.9264      | 0.8737      | 
| 172.png                  | 0.9594      | 0.9220      | 0.9667      | 0.9522      | 
| 1722.png                 | 0.8837      | 0.7916      | 0.8452      | 0.9258      | 
| 1723.png                 | 0.8809      | 0.7872      | 0.9404      | 0.8285      | 
| 1724.png                 | 0.8033      | 0.6713      | 0.9348      | 0.7042      | 
| 1726.png                 | 0.8999      | 0.8180      | 0.8977      | 0.9020      | 
| 1727.png                 | 0.8890      | 0.8002      | 0.8258      | 0.9627      | 
| 1728.png                 | 0.7180      | 0.5601      | 0.5773      | 0.9495      | 
| 1729.png                 | 0.7400      | 0.5873      | 0.6018      | 0.9606      | 
| 173.png                  | 0.9482      | 0.9014      | 0.9604      | 0.9362      | 
| 1730.png                 | 0.7814      | 0.6412      | 0.6502      | 0.9790      | 
| 1731.png                 | 0.9492      | 0.9034      | 0.9424      | 0.9561      | 
| 1732.png                 | 0.7923      | 0.6560      | 0.6640      | 0.9819      | 
| 1733.png                 | 0.9003      | 0.8187      | 0.9692      | 0.8405      | 
| 1741.png                 | 0.6276      | 0.4573      | 0.5831      | 0.6794      | 
| 1743.png                 | 0.2188      | 0.1229      | 0.1234      | 0.9655      | 
| 1745.png                 | 0.3755      | 0.2311      | 0.2323      | 0.9784      | 
| 1746.png                 | 0.4138      | 0.2609      | 0.2671      | 0.9189      | 
| 1747.png                 | 0.3506      | 0.2125      | 0.2558      | 0.5567      | 
| 1748.png                 | 0.7670      | 0.6221      | 0.6692      | 0.8983      | 
| 1749.png                 | 0.8345      | 0.7159      | 0.7779      | 0.8999      | 
| 175.png                  | 0.8988      | 0.8161      | 0.9781      | 0.8313      | 
| 1750.png                 | 0.9180      | 0.8484      | 0.9307      | 0.9056      | 
| 1751.png                 | 0.9219      | 0.8552      | 0.9897      | 0.8628      | 
| 1752.png                 | 0.8439      | 0.7300      | 0.9532      | 0.7571      | 
| 1753.png                 | 0.8467      | 0.7341      | 0.9576      | 0.7588      | 
| 1759.png                 | 0.3209      | 0.1911      | 0.1950      | 0.9060      | 
| 176.png                  | 0.9141      | 0.8418      | 0.9945      | 0.8458      | 
| 1760.png                 | 0.8116      | 0.6829      | 0.7581      | 0.8732      | 
| 1761.png                 | 0.4739      | 0.3106      | 0.3352      | 0.8085      | 
| 1762.png                 | 0.1854      | 0.1022      | 0.1403      | 0.2734      | 
| 1764.png                 | 0.5854      | 0.4138      | 0.4186      | 0.9730      | 
| 1766.png                 | 0.6249      | 0.4545      | 0.4869      | 0.8723      | 
| 1767.png                 | 0.6091      | 0.4380      | 0.5281      | 0.7196      | 
| 177.png                  | 0.9468      | 0.8990      | 0.9967      | 0.9017      | 
| 1771.png                 | 0.9233      | 0.8575      | 0.9016      | 0.9460      | 
| 178.png                  | 0.9335      | 0.8753      | 0.9950      | 0.8792      | 
| 1781.png                 | 0.0168      | 0.0085      | 0.0085      | 0.9591      | 
| 1782.png                 | 0.0436      | 0.0223      | 0.0223      | 1.0000      | 
| 1786.png                 | 0.8729      | 0.7744      | 0.9728      | 0.7916      | 
| 1787.png                 | 0.8659      | 0.7636      | 0.9610      | 0.7880      | 
| 1788.png                 | 0.9013      | 0.8204      | 0.9757      | 0.8375      | 
| 1789.png                 | 0.8056      | 0.6745      | 0.9178      | 0.7178      | 
| 1790.png                 | 0.8821      | 0.7890      | 0.9635      | 0.8134      | 
| 1791.png                 | 0.4144      | 0.2613      | 0.2675      | 0.9188      | 
| 1793.png                 | 0.0168      | 0.0085      | 0.0085      | 1.0000      | 
| 1795.png                 | 0.5279      | 0.3586      | 0.8919      | 0.3749      | 
| 1796.png                 | 0.8798      | 0.7854      | 0.8575      | 0.9033      | 
| 1797.png                 | 0.9253      | 0.8610      | 0.8946      | 0.9582      | 
| 1798.png                 | 0.9245      | 0.8595      | 0.9258      | 0.9232      | 
| 1799.png                 | 0.6165      | 0.4456      | 0.8665      | 0.4785      | 
| 18.png                   | 0.8582      | 0.7517      | 1.0000      | 0.7517      | 
| 180.png                  | 0.9248      | 0.8600      | 1.0000      | 0.8600      | 
| 1800.png                 | 0.7308      | 0.5758      | 0.9162      | 0.6079      | 
| 1801.png                 | 0.4710      | 0.3081      | 0.3348      | 0.7941      | 
| 1802.png                 | 0.4607      | 0.2993      | 0.3308      | 0.7585      | 
| 1805.png                 | 0.6290      | 0.4588      | 0.5440      | 0.7455      | 
| 1808.png                 | 0.4910      | 0.3254      | 0.3349      | 0.9201      | 
| 181.png                  | 0.9685      | 0.9389      | 0.9953      | 0.9430      | 
| 182.png                  | 0.9398      | 0.8864      | 0.9962      | 0.8894      | 
| 1820.png                 | 0.6302      | 0.4601      | 0.4727      | 0.9454      | 
| 1822.png                 | 0.5744      | 0.4029      | 0.4180      | 0.9178      | 
| 1825.png                 | 0.8415      | 0.7264      | 0.7365      | 0.9815      | 
| 1826.png                 | 0.7928      | 0.6567      | 0.8489      | 0.7436      | 
| 1827.png                 | 0.8008      | 0.6678      | 0.7417      | 0.8703      | 
| 1828.png                 | 0.7860      | 0.6475      | 0.6784      | 0.9342      | 
| 1829.png                 | 0.6345      | 0.4647      | 0.9697      | 0.4715      | 
| 183.png                  | 0.9241      | 0.8589      | 0.9787      | 0.8752      | 
| 1830.png                 | 0.7477      | 0.5970      | 0.6569      | 0.8675      | 
| 1831.png                 | 0.7847      | 0.6456      | 0.6847      | 0.9188      | 
| 1832.png                 | 0.8091      | 0.6793      | 0.7325      | 0.9035      | 
| 1833.png                 | 0.8077      | 0.6774      | 0.7640      | 0.8566      | 
| 1834.png                 | 0.7402      | 0.5876      | 0.6487      | 0.8618      | 
| 1835.png                 | 0.4836      | 0.3189      | 0.3302      | 0.9034      | 
| 1836.png                 | 0.9423      | 0.8910      | 0.9075      | 0.9799      | 
| 1837.png                 | 0.9427      | 0.8917      | 0.9359      | 0.9496      | 
| 1838.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1839.png                 | 0.9553      | 0.9144      | 0.9495      | 0.9611      | 
| 184.png                  | 0.4451      | 0.2863      | 0.3056      | 0.8190      | 
| 1840.png                 | 0.8411      | 0.7258      | 0.7846      | 0.9065      | 
| 185.png                  | 0.7094      | 0.5497      | 0.6139      | 0.8402      | 
| 1896.png                 | 0.5889      | 0.4173      | 0.9995      | 0.4174      | 
| 1897.png                 | 0.5751      | 0.4036      | 0.5774      | 0.5729      | 
| 19.png                   | 0.6854      | 0.5213      | 0.9981      | 0.5218      | 
| 192.png                  | 0.9115      | 0.8375      | 0.8868      | 0.9377      | 
| 193.png                  | 0.9120      | 0.8382      | 0.8570      | 0.9746      | 
| 194.png                  | 0.9754      | 0.9520      | 0.9626      | 0.9886      | 
| 195.png                  | 0.9709      | 0.9434      | 0.9791      | 0.9628      | 
| 1950.png                 | 0.8586      | 0.7522      | 0.8574      | 0.8598      | 
| 1956.png                 | 0.8502      | 0.7395      | 0.9485      | 0.7704      | 
| 1957.png                 | 0.6052      | 0.4339      | 0.9949      | 0.4349      | 
| 1958.png                 | 0.7492      | 0.5989      | 0.9976      | 0.5998      | 
| 196.png                  | 0.9493      | 0.9034      | 0.9474      | 0.9511      | 
| 1967.png                 | 0.8583      | 0.7517      | 0.9988      | 0.7524      | 
| 2.png                    | 0.8935      | 0.8075      | 0.9638      | 0.8328      | 
| 20.png                   | 0.8429      | 0.7285      | 0.9889      | 0.7346      | 
| 201.png                  | 0.8875      | 0.7978      | 0.8106      | 0.9806      | 
| 202.png                  | 0.9029      | 0.8230      | 0.8348      | 0.9832      | 
| 21.png                   | 0.9564      | 0.9164      | 0.9824      | 0.9317      | 
| 2102.png                 | 0.0268      | 0.0136      | 0.0136      | 1.0000      | 
| 211.png                  | 0.8423      | 0.7276      | 0.9887      | 0.7337      | 
| 212.png                  | 0.8636      | 0.7599      | 0.9877      | 0.7672      | 
| 213.png                  | 0.9251      | 0.8607      | 0.9514      | 0.9003      | 
| 214.png                  | 0.8823      | 0.7893      | 0.9304      | 0.8389      | 
| 215.png                  | 0.3575      | 0.2177      | 0.2372      | 0.7254      | 
| 216.png                  | 0.5910      | 0.4195      | 0.9714      | 0.4247      | 
| 217.png                  | 0.4858      | 0.3208      | 0.9711      | 0.3239      | 
| 218.png                  | 0.8053      | 0.6741      | 0.7921      | 0.8190      | 
| 2188.png                 | 0.3747      | 0.2306      | 0.9993      | 0.2306      | 
| 219.png                  | 0.7427      | 0.5907      | 0.6598      | 0.8493      | 
| 2190.png                 | 0.8108      | 0.6818      | 0.9987      | 0.6824      | 
| 2192.png                 | 0.9149      | 0.8432      | 0.9897      | 0.8507      | 
| 2199.png                 | 0.9052      | 0.8269      | 0.9805      | 0.8407      | 
| 22.png                   | 0.9465      | 0.8985      | 0.9595      | 0.9339      | 
| 220.png                  | 0.5488      | 0.3782      | 0.4122      | 0.8209      | 
| 2200.png                 | 0.8153      | 0.6882      | 0.9731      | 0.7015      | 
| 221.png                  | 0.8231      | 0.6994      | 0.9832      | 0.7079      | 
| 222.png                  | 0.9242      | 0.8591      | 0.9982      | 0.8605      | 
| 223.png                  | 0.9564      | 0.9165      | 0.9985      | 0.9177      | 
| 224.png                  | 0.9088      | 0.8329      | 0.9980      | 0.8343      | 
| 2244.png                 | 0.7416      | 0.5893      | 0.9973      | 0.5903      | 
| 225.png                  | 0.9211      | 0.8537      | 0.9982      | 0.8550      | 
| 2257.png                 | 0.4858      | 0.3208      | 0.9956      | 0.3213      | 
| 2259.png                 | 0.5038      | 0.3367      | 1.0000      | 0.3367      | 
| 226.png                  | 0.8669      | 0.7650      | 0.9922      | 0.7696      | 
| 227.png                  | 0.7857      | 0.6471      | 0.7716      | 0.8004      | 
| 228.png                  | 0.7621      | 0.6156      | 0.9992      | 0.6159      | 
| 229.png                  | 0.8108      | 0.6818      | 0.9594      | 0.7021      | 
| 23.png                   | 0.9569      | 0.9174      | 0.9927      | 0.9236      | 
| 230.png                  | 0.8235      | 0.7000      | 0.9728      | 0.7140      | 
| 2307.png                 | 0.8428      | 0.7283      | 0.9701      | 0.7450      | 
| 2308.png                 | 0.8291      | 0.7081      | 0.9599      | 0.7297      | 
| 2312.png                 | 0.5637      | 0.3925      | 1.0000      | 0.3925      | 
| 2313.png                 | 0.8644      | 0.7611      | 1.0000      | 0.7611      | 
| 2314.png                 | 0.8855      | 0.7945      | 1.0000      | 0.7945      | 
| 2315.png                 | 0.8064      | 0.6757      | 1.0000      | 0.6757      | 
| 2316.png                 | 0.5421      | 0.3718      | 1.0000      | 0.3718      | 
| 2318.png                 | 0.4806      | 0.3163      | 0.9345      | 0.3235      | 
| 233.png                  | 0.9447      | 0.8951      | 0.9404      | 0.9489      | 
| 234.png                  | 0.9621      | 0.9270      | 0.9787      | 0.9461      | 
| 235.png                  | 0.9610      | 0.9249      | 0.9839      | 0.9391      | 
| 236.png                  | 0.7492      | 0.5990      | 0.9756      | 0.6081      | 
| 237.png                  | 0.8726      | 0.7740      | 0.9773      | 0.7882      | 
| 2371.png                 | 0.3610      | 0.2202      | 0.2202      | 1.0000      | 
| 2379.png                 | 0.4395      | 0.2817      | 0.2817      | 1.0000      | 
| 238.png                  | 0.8144      | 0.6869      | 0.9744      | 0.6996      | 
| 2381.png                 | 0.3653      | 0.2235      | 0.2235      | 1.0000      | 
| 239.png                  | 0.8942      | 0.8087      | 0.9566      | 0.8395      | 
| 24.png                   | 0.5374      | 0.3674      | 0.7373      | 0.4227      | 
| 2411.png                 | 0.5381      | 0.3681      | 1.0000      | 0.3681      | 
| 2412.png                 | 0.6190      | 0.4482      | 1.0000      | 0.4482      | 
| 242.png                  | 0.7626      | 0.6163      | 0.6361      | 0.9519      | 
| 2427.png                 | 0.7260      | 0.5698      | 1.0000      | 0.5698      | 
| 2428.png                 | 0.6581      | 0.4904      | 1.0000      | 0.4904      | 
| 243.png                  | 0.9543      | 0.9127      | 0.9824      | 0.9279      | 
| 2431.png                 | 0.5233      | 0.3544      | 0.9989      | 0.3545      | 
| 2432.png                 | 0.4774      | 0.3135      | 0.9962      | 0.3139      | 
| 2438.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 244.png                  | 0.9054      | 0.8272      | 0.9938      | 0.8314      | 
| 2446.png                 | 0.3186      | 0.1895      | 0.1907      | 0.9671      | 
| 2447.png                 | 0.6429      | 0.4738      | 1.0000      | 0.4738      | 
| 2448.png                 | 0.7331      | 0.5786      | 1.0000      | 0.5786      | 
| 2449.png                 | 0.4497      | 0.2901      | 1.0000      | 0.2901      | 
| 245.png                  | 0.7570      | 0.6090      | 0.9959      | 0.6105      | 
| 2456.png                 | 0.3385      | 0.2037      | 0.2038      | 0.9985      | 
| 2457.png                 | 0.3688      | 0.2261      | 0.2261      | 0.9998      | 
| 246.png                  | 0.6910      | 0.5279      | 0.5859      | 0.8421      | 
| 247.png                  | 0.9086      | 0.8325      | 0.9644      | 0.8589      | 
| 2477.png                 | 0.6001      | 0.4286      | 0.9945      | 0.4296      | 
| 2482.png                 | 0.5217      | 0.3529      | 0.9969      | 0.3533      | 
| 2483.png                 | 0.5236      | 0.3546      | 1.0000      | 0.3546      | 
| 25.png                   | 0.6342      | 0.4643      | 0.5753      | 0.7065      | 
| 250.png                  | 0.9170      | 0.8467      | 0.9628      | 0.8754      | 
| 251.png                  | 0.9025      | 0.8223      | 0.9592      | 0.8521      | 
| 253.png                  | 0.8146      | 0.6872      | 0.9583      | 0.7083      | 
| 254.png                  | 0.8580      | 0.7514      | 1.0000      | 0.7514      | 
| 2542.png                 | 0.8343      | 0.7158      | 0.9879      | 0.7221      | 
| 2544.png                 | 0.9315      | 0.8717      | 0.9687      | 0.8970      | 
| 2545.png                 | 0.8659      | 0.7635      | 0.9159      | 0.8211      | 
| 255.png                  | 0.7770      | 0.6353      | 1.0000      | 0.6353      | 
| 256.png                  | 0.9242      | 0.8591      | 0.9828      | 0.8722      | 
| 2562.png                 | 0.4828      | 0.3182      | 0.9242      | 0.3267      | 
| 2564.png                 | 0.3419      | 0.2062      | 0.2062      | 1.0000      | 
| 2565.png                 | 0.3590      | 0.2188      | 0.2188      | 1.0000      | 
| 257.png                  | 0.9339      | 0.8760      | 0.9906      | 0.8833      | 
| 258.png                  | 0.9309      | 0.8707      | 0.9920      | 0.8768      | 
| 259.png                  | 0.8540      | 0.7453      | 1.0000      | 0.7453      | 
| 260.png                  | 0.7465      | 0.5956      | 1.0000      | 0.5956      | 
| 2606.png                 | 0.3053      | 0.1802      | 0.1822      | 0.9411      | 
| 261.png                  | 0.8682      | 0.7671      | 0.9727      | 0.7839      | 
| 262.png                  | 0.8369      | 0.7196      | 0.9682      | 0.7370      | 
| 263.png                  | 0.8682      | 0.7671      | 0.9920      | 0.7719      | 
| 264.png                  | 0.8325      | 0.7130      | 0.9993      | 0.7134      | 
| 265.png                  | 0.8557      | 0.7479      | 0.9978      | 0.7491      | 
| 2654.png                 | 0.7280      | 0.5724      | 1.0000      | 0.5724      | 
| 266.png                  | 0.9371      | 0.8817      | 0.9751      | 0.9020      | 
| 267.png                  | 0.8601      | 0.7545      | 0.9948      | 0.7575      | 
| 2703.png                 | 0.4575      | 0.2966      | 0.9846      | 0.2980      | 
| 2718.png                 | 0.4411      | 0.2830      | 0.8813      | 0.2942      | 
| 2724.png                 | 0.5473      | 0.3768      | 1.0000      | 0.3768      | 
| 2725.png                 | 0.8194      | 0.6940      | 0.9838      | 0.7020      | 
| 2726.png                 | 0.8403      | 0.7245      | 1.0000      | 0.7245      | 
| 2728.png                 | 0.9131      | 0.8401      | 0.9927      | 0.8454      | 
| 2729.png                 | 0.8789      | 0.7840      | 0.9987      | 0.7848      | 
| 2764.png                 | 0.3214      | 0.1915      | 0.1915      | 1.0000      | 
| 2770.png                 | 0.7278      | 0.5721      | 0.9627      | 0.5850      | 
| 2771.png                 | 0.3614      | 0.2206      | 0.9419      | 0.2236      | 
| 2789.png                 | 0.3825      | 0.2364      | 1.0000      | 0.2364      | 
| 2790.png                 | 0.4123      | 0.2597      | 1.0000      | 0.2597      | 
| 2791.png                 | 0.4036      | 0.2528      | 0.9946      | 0.2532      | 
| 2792.png                 | 0.7357      | 0.5819      | 0.9548      | 0.5983      | 
| 2793.png                 | 0.4934      | 0.3275      | 1.0000      | 0.3275      | 
| 2795.png                 | 0.3050      | 0.1800      | 0.1800      | 1.0000      | 
| 2796.png                 | 0.3569      | 0.2172      | 0.2172      | 1.0000      | 
| 28.png                   | 0.8355      | 0.7174      | 0.9890      | 0.7232      | 
| 281.png                  | 0.7865      | 0.6481      | 1.0000      | 0.6481      | 
| 2812.png                 | 0.3561      | 0.2166      | 1.0000      | 0.2166      | 
