
==================== BANG DANH GIA MASK ====================
------------------------------------------------------------------------------------
| File                     | Dice        | IoU         | Precision   | Recall      | 
| 1500.png                 | 0.0900      | 0.0471      | 0.0521      | 0.3298      | 
| 1501.png                 | 0.0879      | 0.0460      | 0.0518      | 0.2920      | 
| 1503.png                 | 0.0572      | 0.0294      | 0.0349      | 0.1583      | 
| 1506.png                 | 0.1172      | 0.0623      | 0.0640      | 0.6953      | 
| 1507.png                 | 0.1243      | 0.0663      | 0.0700      | 0.5572      | 
| 1508.png                 | 0.1695      | 0.0926      | 0.0953      | 0.7615      | 
| 1509.png                 | 0.1719      | 0.0940      | 0.0956      | 0.8518      | 
| 1510.png                 | 0.1065      | 0.0563      | 0.0580      | 0.6515      | 
| 1511.png                 | 0.0288      | 0.0146      | 0.0149      | 0.4072      | 
| 1512.png                 | 0.0869      | 0.0454      | 0.0456      | 0.9373      | 
| 1513.png                 | 0.1197      | 0.0637      | 0.0641      | 0.8993      | 
| 1514.png                 | 0.0461      | 0.0236      | 0.0240      | 0.6069      | 
| 1516.png                 | 0.1038      | 0.0548      | 0.0562      | 0.6862      | 
| 1517.png                 | 0.1306      | 0.0699      | 0.0718      | 0.7202      | 
| 1518.png                 | 0.1137      | 0.0603      | 0.0622      | 0.6527      | 
| 1519.png                 | 0.0976      | 0.0513      | 0.0523      | 0.7276      | 
| 1520.png                 | 0.0389      | 0.0198      | 0.0202      | 0.5041      | 
| 1523.png                 | 0.0674      | 0.0349      | 0.0377      | 0.3178      | 
| 1525.png                 | 0.0981      | 0.0516      | 0.0579      | 0.3209      | 
| 1527.png                 | 0.0395      | 0.0201      | 0.0207      | 0.4277      | 
| 1533.png                 | 0.0558      | 0.0287      | 0.0291      | 0.6714      | 
| 1534.png                 | 0.0859      | 0.0449      | 0.0450      | 0.9572      | 
| 1535.png                 | 0.1082      | 0.0572      | 0.0574      | 0.9570      | 
| 1536.png                 | 0.0811      | 0.0423      | 0.0425      | 0.8837      | 
| 1538.png                 | 0.2651      | 0.1528      | 0.1683      | 0.6245      | 
| 1539.png                 | 0.3128      | 0.1854      | 0.2057      | 0.6534      | 
| 154.png                  | 0.0338      | 0.0172      | 0.0303      | 0.0382      | 
| 1540.png                 | 0.3185      | 0.1894      | 0.2166      | 0.6011      | 
| 1541.png                 | 0.3217      | 0.1917      | 0.2144      | 0.6437      | 
| 1542.png                 | 0.3033      | 0.1788      | 0.1970      | 0.6589      | 
| 1543.png                 | 0.2459      | 0.1402      | 0.1440      | 0.8410      | 
| 1545.png                 | 0.0966      | 0.0507      | 0.0516      | 0.7459      | 
| 1546.png                 | 0.1269      | 0.0677      | 0.0730      | 0.4858      | 
| 1547.png                 | 0.1570      | 0.0852      | 0.0926      | 0.5147      | 
| 1548.png                 | 0.1725      | 0.0944      | 0.1014      | 0.5762      | 
| 1549.png                 | 0.2215      | 0.1245      | 0.1296      | 0.7605      | 
| 155.png                  | 0.0283      | 0.0144      | 0.0292      | 0.0275      | 
| 1550.png                 | 0.2065      | 0.1151      | 0.1175      | 0.8507      | 
| 1551.png                 | 0.1841      | 0.1014      | 0.1030      | 0.8667      | 
| 1553.png                 | 0.1213      | 0.0645      | 0.0671      | 0.6315      | 
| 1554.png                 | 0.1420      | 0.0764      | 0.0772      | 0.8816      | 
| 1555.png                 | 0.1308      | 0.0699      | 0.0705      | 0.9053      | 
| 1556.png                 | 0.0913      | 0.0478      | 0.0488      | 0.7148      | 
| 1557.png                 | 0.0122      | 0.0061      | 0.0062      | 0.5611      | 
| 1558.png                 | 0.0234      | 0.0119      | 0.0120      | 0.5925      | 
| 1559.png                 | 0.0811      | 0.0423      | 0.0427      | 0.8265      | 
| 1560.png                 | 0.1015      | 0.0535      | 0.0542      | 0.7882      | 
| 1561.png                 | 0.0998      | 0.0525      | 0.0530      | 0.8401      | 
| 1562.png                 | 0.0724      | 0.0375      | 0.0380      | 0.7604      | 
| 1563.png                 | 0.0210      | 0.0106      | 0.0109      | 0.3115      | 
| 1564.png                 | 0.0526      | 0.0270      | 0.0273      | 0.6906      | 
| 1565.png                 | 0.0417      | 0.0213      | 0.0214      | 0.8456      | 
| 1566.png                 | 0.0378      | 0.0193      | 0.0193      | 0.9518      | 
| 1567.png                 | 0.0334      | 0.0170      | 0.0170      | 0.9512      | 
| 1568.png                 | 0.0489      | 0.0250      | 0.0253      | 0.7494      | 
| 157.png                  | 0.2415      | 0.1374      | 0.2004      | 0.3039      | 
| 1571.png                 | 0.0636      | 0.0329      | 0.0330      | 0.8953      | 
| 1572.png                 | 0.0364      | 0.0186      | 0.0186      | 0.8770      | 
| 1577.png                 | 0.1312      | 0.0702      | 0.0710      | 0.8515      | 
| 1578.png                 | 0.1273      | 0.0680      | 0.0701      | 0.6932      | 
| 1579.png                 | 0.1251      | 0.0667      | 0.0673      | 0.8759      | 
| 158.png                  | 0.3765      | 0.2319      | 0.2721      | 0.6109      | 
| 1580.png                 | 0.0963      | 0.0506      | 0.0533      | 0.5007      | 
| 1590.png                 | 0.1018      | 0.0536      | 0.0539      | 0.9082      | 
| 1591.png                 | 0.1059      | 0.0559      | 0.0568      | 0.7712      | 
| 1592.png                 | 0.0990      | 0.0521      | 0.0521      | 0.9721      | 
| 1593.png                 | 0.1025      | 0.0540      | 0.0547      | 0.8034      | 
| 1594.png                 | 0.0227      | 0.0115      | 0.0117      | 0.3848      | 
| 1595.png                 | 0.0265      | 0.0134      | 0.0135      | 0.6409      | 
| 1596.png                 | 0.0590      | 0.0304      | 0.0309      | 0.6750      | 
| 1597.png                 | 0.0885      | 0.0463      | 0.0471      | 0.7358      | 
| 1598.png                 | 0.0528      | 0.0271      | 0.0277      | 0.5775      | 
| 16.png                   | 0.0795      | 0.0414      | 0.0415      | 0.9254      | 
| 160.png                  | 0.2187      | 0.1228      | 0.1299      | 0.6918      | 
| 1600.png                 | 0.1156      | 0.0613      | 0.0627      | 0.7393      | 
| 1601.png                 | 0.1736      | 0.0950      | 0.0959      | 0.9172      | 
| 1602.png                 | 0.1858      | 0.1024      | 0.1042      | 0.8581      | 
| 1603.png                 | 0.1695      | 0.0926      | 0.0939      | 0.8670      | 
| 1604.png                 | 0.0404      | 0.0206      | 0.0209      | 0.6029      | 
| 1605.png                 | 0.0340      | 0.0173      | 0.0175      | 0.6375      | 
| 1606.png                 | 0.0461      | 0.0236      | 0.0238      | 0.7509      | 
| 1608.png                 | 0.2671      | 0.1542      | 0.1701      | 0.6216      | 
| 1609.png                 | 0.0770      | 0.0401      | 0.0408      | 0.6850      | 
| 161.png                  | 0.3007      | 0.1769      | 0.1799      | 0.9143      | 
| 1610.png                 | 0.0896      | 0.0469      | 0.0472      | 0.8804      | 
| 1611.png                 | 0.1209      | 0.0644      | 0.0667      | 0.6500      | 
| 1612.png                 | 0.1160      | 0.0616      | 0.0644      | 0.5856      | 
| 1613.png                 | 0.0805      | 0.0419      | 0.0431      | 0.6110      | 
| 1614.png                 | 0.0866      | 0.0453      | 0.0472      | 0.5231      | 
| 1617.png                 | 0.0561      | 0.0289      | 0.0291      | 0.7980      | 
| 1618.png                 | 0.1073      | 0.0567      | 0.0575      | 0.7960      | 
| 1619.png                 | 0.1109      | 0.0587      | 0.0594      | 0.8280      | 
| 162.png                  | 0.2316      | 0.1310      | 0.1338      | 0.8602      | 
| 1620.png                 | 0.0821      | 0.0428      | 0.0438      | 0.6545      | 
| 1622.png                 | 0.0763      | 0.0397      | 0.0409      | 0.5599      | 
| 1625.png                 | 0.1650      | 0.0899      | 0.1052      | 0.3823      | 
| 1626.png                 | 0.2187      | 0.1228      | 0.1384      | 0.5206      | 
| 1628.png                 | 0.0322      | 0.0164      | 0.0167      | 0.4147      | 
| 1629.png                 | 0.1434      | 0.0772      | 0.0783      | 0.8533      | 
| 1630.png                 | 0.1930      | 0.1068      | 0.1084      | 0.8771      | 
| 1631.png                 | 0.2157      | 0.1209      | 0.1228      | 0.8876      | 
| 1632.png                 | 0.2379      | 0.1350      | 0.1430      | 0.7068      | 
| 1635.png                 | 0.0963      | 0.0506      | 0.0519      | 0.6757      | 
| 1636.png                 | 0.1733      | 0.0949      | 0.0965      | 0.8492      | 
| 1637.png                 | 0.1804      | 0.0991      | 0.1017      | 0.7970      | 
| 1638.png                 | 0.1549      | 0.0840      | 0.0866      | 0.7318      | 
| 1639.png                 | 0.1110      | 0.0587      | 0.0612      | 0.5954      | 
| 164.png                  | 0.1620      | 0.0881      | 0.0888      | 0.9217      | 
| 165.png                  | 0.2264      | 0.1276      | 0.1299      | 0.8812      | 
| 1656.png                 | 0.0291      | 0.0148      | 0.0154      | 0.2714      | 
| 1657.png                 | 0.0562      | 0.0289      | 0.0292      | 0.7426      | 
| 166.png                  | 0.3486      | 0.2111      | 0.2173      | 0.8810      | 
| 1665.png                 | 0.0470      | 0.0241      | 0.0243      | 0.7399      | 
| 1666.png                 | 0.0552      | 0.0284      | 0.0288      | 0.6643      | 
| 1667.png                 | 0.0703      | 0.0364      | 0.0369      | 0.7282      | 
| 1668.png                 | 0.0776      | 0.0404      | 0.0413      | 0.6527      | 
| 1669.png                 | 0.0513      | 0.0263      | 0.0270      | 0.5182      | 
| 167.png                  | 0.3191      | 0.1898      | 0.1953      | 0.8708      | 
| 1670.png                 | 0.0526      | 0.0270      | 0.0276      | 0.5383      | 
| 1671.png                 | 0.0385      | 0.0196      | 0.0199      | 0.6101      | 
| 1672.png                 | 0.0288      | 0.0146      | 0.0148      | 0.5256      | 
| 1677.png                 | 0.0660      | 0.0341      | 0.0349      | 0.6024      | 
| 1679.png                 | 0.0490      | 0.0251      | 0.0279      | 0.2041      | 
| 168.png                  | 0.2122      | 0.1187      | 0.1237      | 0.7449      | 
| 1681.png                 | 0.0242      | 0.0122      | 0.0140      | 0.0867      | 
| 1685.png                 | 0.0245      | 0.0124      | 0.0141      | 0.0915      | 
| 1689.png                 | 0.0110      | 0.0055      | 0.0064      | 0.0373      | 
| 1691.png                 | 0.0262      | 0.0133      | 0.0140      | 0.2029      | 
| 1692.png                 | 0.0534      | 0.0274      | 0.0277      | 0.7455      | 
| 1693.png                 | 0.0970      | 0.0510      | 0.0514      | 0.8599      | 
| 1694.png                 | 0.1207      | 0.0642      | 0.0652      | 0.8166      | 
| 1697.png                 | 0.0638      | 0.0330      | 0.0338      | 0.5880      | 
| 1699.png                 | 0.0454      | 0.0232      | 0.0236      | 0.6349      | 
| 17.png                   | 0.2351      | 0.1332      | 0.1423      | 0.6777      | 
| 1700.png                 | 0.0356      | 0.0181      | 0.0188      | 0.3502      | 
| 1701.png                 | 0.0380      | 0.0194      | 0.0200      | 0.3642      | 
| 1702.png                 | 0.0473      | 0.0242      | 0.0248      | 0.5126      | 
| 1705.png                 | 0.1110      | 0.0588      | 0.0611      | 0.6106      | 
| 1706.png                 | 0.1199      | 0.0638      | 0.0657      | 0.6892      | 
| 1707.png                 | 0.1194      | 0.0635      | 0.0644      | 0.8294      | 
| 1708.png                 | 0.0704      | 0.0365      | 0.0370      | 0.7132      | 
| 1713.png                 | 0.0556      | 0.0286      | 0.0306      | 0.3032      | 
| 1715.png                 | 0.0215      | 0.0109      | 0.0119      | 0.1101      | 
| 172.png                  | 0.0620      | 0.0320      | 0.0653      | 0.0590      | 
| 1722.png                 | 0.0741      | 0.0385      | 0.0391      | 0.7245      | 
| 1723.png                 | 0.0733      | 0.0380      | 0.0387      | 0.6769      | 
| 1724.png                 | 0.0518      | 0.0266      | 0.0272      | 0.5482      | 
| 1726.png                 | 0.2098      | 0.1172      | 0.1308      | 0.5301      | 
| 1727.png                 | 0.2046      | 0.1140      | 0.1430      | 0.3596      | 
| 1728.png                 | 0.1653      | 0.0901      | 0.1193      | 0.2694      | 
| 1729.png                 | 0.2023      | 0.1125      | 0.1363      | 0.3916      | 
| 173.png                  | 0.1657      | 0.0903      | 0.1397      | 0.2037      | 
| 1730.png                 | 0.2124      | 0.1188      | 0.1428      | 0.4146      | 
| 1731.png                 | 0.2126      | 0.1189      | 0.1405      | 0.4364      | 
| 1732.png                 | 0.1429      | 0.0770      | 0.0832      | 0.5075      | 
| 1733.png                 | 0.0993      | 0.0522      | 0.0549      | 0.5205      | 
| 1741.png                 | 0.0324      | 0.0164      | 0.0168      | 0.4587      | 
| 1743.png                 | 0.0484      | 0.0248      | 0.0253      | 0.5385      | 
| 1745.png                 | 0.0637      | 0.0329      | 0.0344      | 0.4295      | 
| 1746.png                 | 0.0599      | 0.0309      | 0.0324      | 0.3905      | 
| 1747.png                 | 0.0320      | 0.0163      | 0.0166      | 0.4294      | 
| 1748.png                 | 0.0605      | 0.0312      | 0.0315      | 0.7712      | 
| 1749.png                 | 0.0756      | 0.0393      | 0.0396      | 0.8261      | 
| 175.png                  | 0.2057      | 0.1147      | 0.1214      | 0.6735      | 
| 1750.png                 | 0.0950      | 0.0498      | 0.0503      | 0.8382      | 
| 1751.png                 | 0.0949      | 0.0498      | 0.0504      | 0.8280      | 
| 1752.png                 | 0.0794      | 0.0413      | 0.0420      | 0.7105      | 
| 1753.png                 | 0.0472      | 0.0242      | 0.0244      | 0.6916      | 
| 1759.png                 | 0.0533      | 0.0274      | 0.0277      | 0.7344      | 
| 176.png                  | 0.3987      | 0.2490      | 0.2637      | 0.8166      | 
| 1760.png                 | 0.0601      | 0.0310      | 0.0311      | 0.8929      | 
| 1761.png                 | 0.0120      | 0.0060      | 0.0062      | 0.1710      | 
| 1762.png                 | 0.0135      | 0.0068      | 0.0070      | 0.1688      | 
| 1764.png                 | 0.0236      | 0.0119      | 0.0120      | 0.8960      | 
| 1766.png                 | 0.0587      | 0.0302      | 0.0324      | 0.3067      | 
| 1767.png                 | 0.1197      | 0.0637      | 0.0659      | 0.6513      | 
| 177.png                  | 0.4164      | 0.2629      | 0.2751      | 0.8553      | 
| 1771.png                 | 0.1134      | 0.0601      | 0.0607      | 0.8583      | 
| 178.png                  | 0.3338      | 0.2004      | 0.2087      | 0.8335      | 
| 1781.png                 | 0.0431      | 0.0220      | 0.0222      | 0.8209      | 
| 1782.png                 | 0.0764      | 0.0397      | 0.0410      | 0.5503      | 
| 1786.png                 | 0.0000      | 0.0000      | 0.0000      | 0.0000      | 
| 1787.png                 | 0.0079      | 0.0040      | 0.0041      | 0.1000      | 
| 1788.png                 | 0.0009      | 0.0004      | 0.0005      | 0.0104      | 
| 1789.png                 | 0.0273      | 0.0139      | 0.0140      | 0.6162      | 
| 1790.png                 | 0.0469      | 0.0240      | 0.0241      | 0.8408      | 
| 1791.png                 | 0.0598      | 0.0308      | 0.0310      | 0.8677      | 
| 1793.png                 | 0.0248      | 0.0126      | 0.0129      | 0.3713      | 
| 1795.png                 | 0.0844      | 0.0441      | 0.0477      | 0.3656      | 
| 1796.png                 | 0.1638      | 0.0892      | 0.0929      | 0.6909      | 
| 1797.png                 | 0.1837      | 0.1011      | 0.1049      | 0.7371      | 
| 1798.png                 | 0.1578      | 0.0857      | 0.0896      | 0.6624      | 
| 1799.png                 | 0.0719      | 0.0373      | 0.0405      | 0.3217      | 
| 18.png                   | 0.2518      | 0.1440      | 0.1491      | 0.8095      | 
| 180.png                  | 0.3794      | 0.2341      | 0.2488      | 0.7993      | 
| 1800.png                 | 0.0395      | 0.0202      | 0.0214      | 0.2598      | 
| 1801.png                 | 0.0683      | 0.0353      | 0.0357      | 0.7538      | 
| 1802.png                 | 0.0446      | 0.0228      | 0.0231      | 0.6056      | 
| 1805.png                 | 0.0258      | 0.0131      | 0.0134      | 0.3377      | 
| 1808.png                 | 0.0730      | 0.0379      | 0.0384      | 0.7376      | 
| 181.png                  | 0.4187      | 0.2648      | 0.2746      | 0.8810      | 
| 182.png                  | 0.3555      | 0.2162      | 0.2268      | 0.8223      | 
| 1820.png                 | 0.0885      | 0.0463      | 0.0479      | 0.5862      | 
| 1822.png                 | 0.0738      | 0.0383      | 0.0409      | 0.3798      | 
| 1825.png                 | 0.1545      | 0.0837      | 0.0984      | 0.3587      | 
| 1826.png                 | 0.1718      | 0.0940      | 0.1116      | 0.3733      | 
| 1827.png                 | 0.1848      | 0.1018      | 0.1202      | 0.3999      | 
| 1828.png                 | 0.2002      | 0.1112      | 0.1234      | 0.5299      | 
| 1829.png                 | 0.1331      | 0.0713      | 0.0788      | 0.4286      | 
| 183.png                  | 0.2270      | 0.1280      | 0.1334      | 0.7611      | 
| 1830.png                 | 0.0961      | 0.0505      | 0.0533      | 0.4905      | 
| 1831.png                 | 0.1453      | 0.0783      | 0.0871      | 0.4363      | 
| 1832.png                 | 0.1435      | 0.0773      | 0.0862      | 0.4268      | 
| 1833.png                 | 0.1618      | 0.0880      | 0.0954      | 0.5319      | 
| 1834.png                 | 0.1193      | 0.0634      | 0.0696      | 0.4163      | 
| 1835.png                 | 0.0868      | 0.0454      | 0.0462      | 0.7315      | 
| 1836.png                 | 0.1300      | 0.0695      | 0.0699      | 0.9203      | 
| 1837.png                 | 0.1412      | 0.0759      | 0.0766      | 0.8932      | 
| 1838.png                 | 0.1314      | 0.0703      | 0.0715      | 0.8107      | 
| 1839.png                 | 0.1002      | 0.0527      | 0.0534      | 0.8100      | 
| 184.png                  | 0.1115      | 0.0590      | 0.0602      | 0.7613      | 
| 1840.png                 | 0.0465      | 0.0238      | 0.0239      | 0.8511      | 
| 185.png                  | 0.1672      | 0.0912      | 0.0928      | 0.8466      | 
| 1896.png                 | 0.1527      | 0.0826      | 0.1023      | 0.3003      | 
| 1897.png                 | 0.1174      | 0.0623      | 0.0688      | 0.3989      | 
| 19.png                   | 0.0760      | 0.0395      | 0.0419      | 0.4035      | 
| 192.png                  | 0.3351      | 0.2013      | 0.2203      | 0.6999      | 
| 193.png                  | 0.4873      | 0.3222      | 0.3415      | 0.8506      | 
| 194.png                  | 0.5433      | 0.3730      | 0.4025      | 0.8358      | 
| 195.png                  | 0.5470      | 0.3765      | 0.4082      | 0.8290      | 
| 1950.png                 | 0.0517      | 0.0266      | 0.0271      | 0.5664      | 
| 1956.png                 | 0.1099      | 0.0581      | 0.0677      | 0.2922      | 
| 1957.png                 | 0.1263      | 0.0674      | 0.0824      | 0.2704      | 
| 1958.png                 | 0.1107      | 0.0586      | 0.0757      | 0.2063      | 
| 196.png                  | 0.4444      | 0.2857      | 0.3260      | 0.6978      | 
| 1967.png                 | 0.2542      | 0.1456      | 0.2157      | 0.3097      | 
| 2.png                    | 0.3080      | 0.1820      | 0.2267      | 0.4801      | 
| 20.png                   | 0.2998      | 0.1763      | 0.2294      | 0.4326      | 
| 201.png                  | 0.2536      | 0.1452      | 0.1521      | 0.7641      | 
| 202.png                  | 0.2222      | 0.1250      | 0.1291      | 0.7953      | 
| 21.png                   | 0.4592      | 0.2980      | 0.3467      | 0.6796      | 
| 2102.png                 | 0.0785      | 0.0409      | 0.0448      | 0.3193      | 
| 211.png                  | 0.2332      | 0.1320      | 0.1405      | 0.6854      | 
| 212.png                  | 0.2956      | 0.1735      | 0.1984      | 0.5794      | 
| 213.png                  | 0.3107      | 0.1839      | 0.2117      | 0.5836      | 
| 214.png                  | 0.3425      | 0.2067      | 0.2374      | 0.6146      | 
| 215.png                  | 0.2797      | 0.1626      | 0.1886      | 0.5414      | 
| 216.png                  | 0.1369      | 0.0735      | 0.0810      | 0.4406      | 
| 217.png                  | 0.0931      | 0.0488      | 0.0531      | 0.3788      | 
| 218.png                  | 0.1134      | 0.0601      | 0.0617      | 0.6967      | 
| 2188.png                 | 0.1904      | 0.1052      | 0.1284      | 0.3679      | 
| 219.png                  | 0.1191      | 0.0633      | 0.0653      | 0.6738      | 
| 2190.png                 | 0.2171      | 0.1218      | 0.2102      | 0.2246      | 
| 2192.png                 | 0.2145      | 0.1201      | 0.1939      | 0.2400      | 
| 2199.png                 | 0.1298      | 0.0694      | 0.0958      | 0.2012      | 
| 22.png                   | 0.4775      | 0.3136      | 0.3547      | 0.7304      | 
| 220.png                  | 0.1364      | 0.0732      | 0.0762      | 0.6479      | 
| 2200.png                 | 0.1592      | 0.0865      | 0.1135      | 0.2667      | 
| 221.png                  | 0.2191      | 0.1230      | 0.1267      | 0.8099      | 
| 222.png                  | 0.3274      | 0.1957      | 0.1996      | 0.9097      | 
| 223.png                  | 0.4119      | 0.2594      | 0.2631      | 0.9477      | 
| 224.png                  | 0.4341      | 0.2772      | 0.2851      | 0.9089      | 
| 2244.png                 | 0.0442      | 0.0226      | 0.0237      | 0.3255      | 
| 225.png                  | 0.4048      | 0.2537      | 0.2631      | 0.8767      | 
| 2257.png                 | 0.1052      | 0.0555      | 0.0651      | 0.2743      | 
| 2259.png                 | 0.1188      | 0.0631      | 0.0714      | 0.3543      | 
| 226.png                  | 0.2989      | 0.1757      | 0.1850      | 0.7787      | 
| 227.png                  | 0.0687      | 0.0356      | 0.0358      | 0.8443      | 
| 228.png                  | 0.1284      | 0.0686      | 0.0699      | 0.7858      | 
| 229.png                  | 0.1385      | 0.0744      | 0.0761      | 0.7684      | 
| 23.png                   | 0.4276      | 0.2719      | 0.3142      | 0.6691      | 
| 230.png                  | 0.0813      | 0.0424      | 0.0429      | 0.7807      | 
| 2307.png                 | 0.0947      | 0.0497      | 0.0519      | 0.5480      | 
| 2308.png                 | 0.0834      | 0.0435      | 0.0479      | 0.3211      | 
| 2312.png                 | 0.2333      | 0.1320      | 0.1596      | 0.4333      | 
| 2313.png                 | 0.2633      | 0.1516      | 0.1771      | 0.5124      | 
| 2314.png                 | 0.2531      | 0.1449      | 0.1585      | 0.6287      | 
| 2315.png                 | 0.2203      | 0.1238      | 0.1313      | 0.6848      | 
| 2316.png                 | 0.1288      | 0.0688      | 0.0764      | 0.4093      | 
| 2318.png                 | 0.1059      | 0.0559      | 0.0699      | 0.2176      | 
| 233.png                  | 0.3348      | 0.2011      | 0.2042      | 0.9287      | 
| 234.png                  | 0.3528      | 0.2142      | 0.2172      | 0.9387      | 
| 235.png                  | 0.3531      | 0.2144      | 0.2186      | 0.9183      | 
| 236.png                  | 0.1911      | 0.1057      | 0.1120      | 0.6500      | 
| 237.png                  | 0.1871      | 0.1032      | 0.1059      | 0.8050      | 
| 2371.png                 | 0.0283      | 0.0144      | 0.0299      | 0.0269      | 
| 2379.png                 | 0.0461      | 0.0236      | 0.0557      | 0.0393      | 
| 238.png                  | 0.1517      | 0.0821      | 0.0846      | 0.7336      | 
| 2381.png                 | 0.0780      | 0.0406      | 0.0792      | 0.0769      | 
| 239.png                  | 0.0743      | 0.0386      | 0.0389      | 0.8025      | 
| 24.png                   | 0.1782      | 0.0978      | 0.1003      | 0.7979      | 
| 2411.png                 | 0.1812      | 0.0996      | 0.1142      | 0.4383      | 
| 2412.png                 | 0.1838      | 0.1012      | 0.1127      | 0.4993      | 
| 242.png                  | 0.2777      | 0.1613      | 0.1635      | 0.9200      | 
| 2427.png                 | 0.1190      | 0.0633      | 0.0673      | 0.5170      | 
| 2428.png                 | 0.1548      | 0.0839      | 0.0920      | 0.4875      | 
| 243.png                  | 0.2903      | 0.1698      | 0.1724      | 0.9179      | 
| 2431.png                 | 0.1541      | 0.0835      | 0.1007      | 0.3279      | 
| 2432.png                 | 0.1179      | 0.0627      | 0.0743      | 0.2856      | 
| 2438.png                 | 0.1219      | 0.0649      | 0.0879      | 0.1989      | 
| 244.png                  | 0.1963      | 0.1088      | 0.1106      | 0.8693      | 
| 2446.png                 | 0.1158      | 0.0614      | 0.0936      | 0.1517      | 
| 2447.png                 | 0.1791      | 0.0983      | 0.1265      | 0.3062      | 
| 2448.png                 | 0.2056      | 0.1146      | 0.1438      | 0.3605      | 
| 2449.png                 | 0.1764      | 0.0967      | 0.1193      | 0.3383      | 
| 245.png                  | 0.0916      | 0.0480      | 0.0492      | 0.6675      | 
| 2456.png                 | 0.0375      | 0.0191      | 0.0349      | 0.0405      | 
| 2457.png                 | 0.0334      | 0.0170      | 0.0331      | 0.0338      | 
| 246.png                  | 0.0854      | 0.0446      | 0.0452      | 0.7663      | 
| 247.png                  | 0.1025      | 0.0540      | 0.0549      | 0.7612      | 
| 2477.png                 | 0.1047      | 0.0552      | 0.0574      | 0.5949      | 
| 2482.png                 | 0.1399      | 0.0752      | 0.0812      | 0.5045      | 
| 2483.png                 | 0.1391      | 0.0747      | 0.0812      | 0.4853      | 
| 25.png                   | 0.1903      | 0.1052      | 0.1092      | 0.7409      | 
| 250.png                  | 0.1150      | 0.0610      | 0.0629      | 0.6745      | 
| 251.png                  | 0.1013      | 0.0533      | 0.0538      | 0.8502      | 
| 253.png                  | 0.0436      | 0.0223      | 0.0224      | 0.8714      | 
| 254.png                  | 0.1021      | 0.0538      | 0.0543      | 0.8594      | 
| 2542.png                 | 0.1083      | 0.0573      | 0.0585      | 0.7332      | 
| 2544.png                 | 0.1561      | 0.0847      | 0.0861      | 0.8322      | 
| 2545.png                 | 0.1437      | 0.0774      | 0.0790      | 0.7940      | 
| 255.png                  | 0.1581      | 0.0858      | 0.0877      | 0.7973      | 
| 256.png                  | 0.2271      | 0.1281      | 0.1294      | 0.9250      | 
| 2562.png                 | 0.1652      | 0.0901      | 0.1188      | 0.2712      | 
| 2564.png                 | 0.0621      | 0.0320      | 0.0546      | 0.0720      | 
| 2565.png                 | 0.0560      | 0.0288      | 0.0482      | 0.0668      | 
| 257.png                  | 0.2242      | 0.1262      | 0.1276      | 0.9241      | 
| 258.png                  | 0.2118      | 0.1184      | 0.1195      | 0.9280      | 
| 259.png                  | 0.1674      | 0.0913      | 0.0930      | 0.8347      | 
| 260.png                  | 0.1119      | 0.0592      | 0.0600      | 0.8251      | 
| 2606.png                 | 0.0252      | 0.0128      | 0.0221      | 0.0295      | 
| 261.png                  | 0.1175      | 0.0624      | 0.0633      | 0.8083      | 
| 262.png                  | 0.1749      | 0.0958      | 0.0998      | 0.7059      | 
| 263.png                  | 0.1244      | 0.0663      | 0.0674      | 0.8007      | 
| 264.png                  | 0.1923      | 0.1064      | 0.1119      | 0.6827      | 
| 265.png                  | 0.1999      | 0.1111      | 0.1171      | 0.6843      | 
| 2654.png                 | 0.1848      | 0.1018      | 0.1222      | 0.3788      | 
| 266.png                  | 0.1318      | 0.0705      | 0.0726      | 0.7119      | 
| 267.png                  | 0.1970      | 0.1093      | 0.1151      | 0.6847      | 
| 2703.png                 | 0.0648      | 0.0335      | 0.0355      | 0.3761      | 
| 2718.png                 | 0.0752      | 0.0390      | 0.0451      | 0.2261      | 
| 2724.png                 | 0.2256      | 0.1271      | 0.1602      | 0.3810      | 
| 2725.png                 | 0.2774      | 0.1611      | 0.1858      | 0.5471      | 
| 2726.png                 | 0.3036      | 0.1790      | 0.2313      | 0.4419      | 
| 2728.png                 | 0.2349      | 0.1331      | 0.1803      | 0.3368      | 
| 2729.png                 | 0.1810      | 0.0995      | 0.1306      | 0.2948      | 
| 2764.png                 | 0.0064      | 0.0032      | 0.0073      | 0.0057      | 
| 2770.png                 | 0.0821      | 0.0428      | 0.0435      | 0.7220      | 
| 2771.png                 | 0.1076      | 0.0569      | 0.0652      | 0.3086      | 
| 2789.png                 | 0.1780      | 0.0977      | 0.1382      | 0.2500      | 
| 2790.png                 | 0.1280      | 0.0684      | 0.1082      | 0.1566      | 
| 2791.png                 | 0.1228      | 0.0654      | 0.0913      | 0.1878      | 
| 2792.png                 | 0.1080      | 0.0571      | 0.0660      | 0.2962      | 
| 2793.png                 | 0.1014      | 0.0534      | 0.0611      | 0.2971      | 
| 2795.png                 | 0.0353      | 0.0180      | 0.0293      | 0.0444      | 
| 2796.png                 | 0.0446      | 0.0228      | 0.0416      | 0.0482      | 
| 28.png                   | 0.1124      | 0.0596      | 0.0610      | 0.7095      | 
| 281.png                  | 0.0856      | 0.0447      | 0.0457      | 0.6749      | 
| 2812.png                 | 0.1424      | 0.0767      | 0.0940      | 0.2939      | 
